# Accelerometer Data File
# Started @Tue Jan 26 20:32:33 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
0.298 -0.416 3.293 20
-0.895 -0.618 2.685 20
-0.775 -0.841 0.841 20
1.511 -2.018 -1.588 20
3.468 -2.976 -3.495 20
3.712 -3.308 -2.973 21
1.711 -4.135 -1.186 20
-1.596 -3.473 1.107 20
-5.099 -0.858 2.09 20
-7.28 0.357 2.154 20
-6.698 -0.748 0.861 20
-3.629 -1.915 -1.046 21
-0.782 -1.372 -1.28 20
0.867 -0.221 -0.147 20
0.985 0.962 0.589 20
0.597 2.394 0.276 20
1.372 2.834 0.668 20
1.687 2.846 0.796 21
1.316 3.318 0.502 20
0.967 3.993 -0.674 20
0.132 4.404 -1.452 20
-0.943 4.522 -1.115 20
-1.31 4.292 -1.053 20
-0.849 4.08 -1.327 21
0.072 3.808 -1.24 20
1.082 3.279 -1.008 20
1.614 2.808 -1.17 20
1.823 2.394 -1.939 20
3.17 1.057 -2.541 20
6.38 -2.448 -5.594 21
6.151 -7.636 -6.423 20
0.351 -4.533 -2.712 20
-0.849 -1.104 -2.969 20
0.739 -4.504 -1.75 20
1.81 -8.753 1.611 20
-1.024 -6.509 7.256 21
-4.248 0.954 4.156 20
-5.481 4.795 3.435 20
-3.986 5.102 6.053 20
-1.908 4.467 6.826 20
-0.68 3.531 5.261 20
-0.054 0.774 2.077 21
0.414 -3.75 0.828 20
2.024 -7.327 -2.001 20
1.61 -5.447 -5.936 20
-1.98 0.344 -5.65 20
-2.265 3.209 -1.895 20
-0.799 3.509 0.734 21
0.018 1.968 2.364 20
-0.591 0.739 4.003 20
-0.375 0.001 4.366 20
0.091 -0.322 2.64 20
-0.588 0.119 -0.445 21
-0.982 -0.105 -3.074 20
-0.45 -0.836 -2.562 20
0.605 -0.727 -1.488 20
2.14 0.041 -0.665 20
3.411 -0.195 0.033 20
3.911 -0.863 0.704 21
2.942 -0.928 0.972 20
0.828 -1.02 0.937 20
-0.631 -1.103 0.572 20
2.001 -2.64 -0.778 20
4.491 -4.825 -2.254 20
2.783 -4.002 -2.057 21
-0.157 -1.099 -0.948 20
-2.495 0.606 -0.827 20
-4.341 -1.72 0.831 20
-6.934 -3.829 3.712 20
-6.049 -4.188 2.239 20
-3.012 -1.831 -0.332 21
-1.294 1.059 0.369 20
-1.327 3.217 -0.277 20
-0.547 3.844 0.207 20
2.072 3.106 1.542 20
3.232 2.638 2.336 20
2.68 3.183 1.906 21
1.118 4.009 -0.362 20
-0.573 4.533 -1.507 20
-1.964 4.856 -0.959 20
-2.878 4.982 -0.846 20
-2.605 4.609 -1.167 20
-1.342 3.941 -1.727 21
-0.126 3.14 -2.08 20
1.106 1.83 -2.629 20
3.749 -1.194 -4.306 20
11.051 -8.657 -5.948 20
5.964 -7.759 -2.089 20
-0.992 -0.312 -2.738 21
-2.539 2.788 -5.243 20
0.566 -2.593 -3.557 20
5.177 -8.789 2.123 20
3.176 -8.807 10.765 20
-3.68 -0.684 5.15 20
-7.775 5.349 0.819 21
-6.769 6.235 3.577 20
-3.405 4.969 5.976 20
-1.888 4.23 5.957 20
-1.334 2.369 2.103 20
0.098 -2.064 -0.848 20
2.367 -6.215 -1.783 21
2.615 -6.523 -4.996 20
-0.334 -1.806 -5.592 20
-0.859 2.786 -1.439 20
0.733 4.269 1.524 20
2.413 2.202 2.726 20
1.57 0.336 3.037 21
0.822 -0.214 3.18 20
-0.102 -0.095 1.262 20
-2.058 0.09 -0.967 20
-2.674 0.258 -2.164 20
-1.813 -0.196 -1.948 20
-0.144 -0.355 -1.453 21
1.844 -0.19 -0.801 20
3.039 -0.87 0.431 20
3.197 -1.522 1.358 20
2.513 -1.269 1.505 20
1.17 -1.105 0.69 20
1.112 -1.734 0.095 21
2.848 -2.485 -0.987 20
3.055 -3.002 -2.522 20
0.856 -2.301 -2.507 20
-2.189 -0.881 -2.297 20
-4.033 -2.504 -0.127 20
-7.372 -4.604 3.532 21
-9.289 -5.48 2.61 20
-4.788 -3.371 0.232 20
-1.131 0.729 -0.825 20
-0.817 3.28 0.015 20
-0.257 4.429 1.225 20
2.271 4.505 1.885 21
3.833 4.395 1.664 20
3.396 4.788 0.853 20
1.939 5.402 0.132 20
0.864 5.63 -0.6 20
-0.474 5.25 -0.327 20
-1.572 4.574 0.127 21
-1.79 4.259 -0.747 20
-1.188 3.856 -2.045 20
-0.198 3.035 -3.408 20
1.502 1.244 -4.844 20
5.287 -2.87 -6.472 20
14.408 -11.06 -3.643 21
5.001 -9.036 0.51 20
-2.531 -0.425 -3.088 20
-4.658 4.254 -4.375 20
-3.149 1.341 -3.14 20
1.93 -5.187 -1.017 20
2.677 -9.797 8.37 21
-0.591 -7.618 8.076 20
-4.471 1.372 0.171 20
-6.488 6.426 0.973 20
-3.821 5.643 4.398 20
-0.843 4.337 6.548 20
-0.353 3.526 6.201 21
-0.488 1.414 2.295 20
0.629 -2.299 0.376 20
2.733 -5.87 -1.843 20
0.372 -5.63 -5.328 20
-2.982 -1.024 -4.023 20
-1.295 2.818 -0.182 21
0.739 3.323 1.616 20
1.562 1.363 1.963 20
0.306 0.405 2.942 20
-0.325 0.664 3.482 20
-1.004 0.826 1.452 20
-1.089 0.293 -0.743 21
-0.247 -0.63 -2.406 20
0.818 -1.397 -2.646 20
2.03 -0.613 -1.51 20
2.644 0.61 -0.409 20
3.162 -0.451 -0.316 20
2.949 -2.111 0.066 21
1.753 -2.118 1.275 20
0.487 -1.597 1.003 20
0.164 -2.074 0.017 20
1.204 -2.681 -1.808 20
2.274 -3.42 -2.597 20
0.473 -1.782 -1.29 21
-1.661 0.724 -0.829 20
-2.417 -0.801 -0.174 20
-5.086 -3.407 2.628 20
-6.638 -3.804 1.826 20
-4.683 -1.742 -0.475 21
